title,genre,userId,rating,year
"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action,610,4.5,(2013)
Frances Ha (2012),Comedy,567,2.5,(2012)
Behind the Candelabra (2013),Drama,448,3.0,(2013)
After Earth (2013),Action,448,1.5,(2013)
After Earth (2013),Action,567,0.5,(2013)
"Way, Way Back, The (2013)",Comedy,21,2.0,(2013)
"Way, Way Back, The (2013)",Comedy,212,4.0,(2013)
"Way, Way Back, The (2013)",Comedy,298,3.0,(2013)
"Way, Way Back, The (2013)",Comedy,564,3.5,(2013)
Much Ado About Nothing (2012),Comedy,599,3.0,(2012)
Man of Steel (2013),Action,62,3.5,(2013)
Man of Steel (2013),Action,68,4.5,(2013)
Man of Steel (2013),Action,122,4.0,(2013)
Man of Steel (2013),Action,184,3.0,(2013)
Man of Steel (2013),Action,249,4.0,(2013)
Man of Steel (2013),Action,292,2.5,(2013)
Man of Steel (2013),Action,298,2.5,(2013)
Man of Steel (2013),Action,305,4.0,(2013)
Man of Steel (2013),Action,339,2.5,(2013)
Man of Steel (2013),Action,380,3.0,(2013)
Man of Steel (2013),Action,382,4.0,(2013)
Man of Steel (2013),Action,408,4.5,(2013)
Man of Steel (2013),Action,448,2.5,(2013)
Man of Steel (2013),Action,475,4.0,(2013)
Man of Steel (2013),Action,509,3.5,(2013)
Man of Steel (2013),Action,534,3.0,(2013)
Man of Steel (2013),Action,551,4.0,(2013)
Man of Steel (2013),Action,561,3.0,(2013)
Man of Steel (2013),Action,567,2.0,(2013)
Man of Steel (2013),Action,596,3.0,(2013)
Man of Steel (2013),Action,599,2.5,(2013)
Man of Steel (2013),Action,610,3.0,(2013)
"Kings of Summer, The (2013)",Comedy,298,3.0,(2013)
"Kings of Summer, The (2013)",Comedy,414,4.0,(2013)
Rapture-Palooza (2013),Comedy,610,3.0,(2013)
Schlussmacher (2013),Comedy,50,1.0,(2013)
Fullmetal Alchemist: The Sacred Star of Milos (2011),Action,184,2.0,(2011)
Not Suitable for Children (2012),Comedy,448,2.5,(2012)
Pacific Rim (2013),Action,21,3.5,(2013)
Pacific Rim (2013),Action,50,2.0,(2013)
Pacific Rim (2013),Action,122,4.5,(2013)
Pacific Rim (2013),Action,249,4.5,(2013)
Pacific Rim (2013),Action,256,3.5,(2013)
Pacific Rim (2013),Action,298,3.5,(2013)
Pacific Rim (2013),Action,305,5.0,(2013)
Pacific Rim (2013),Action,352,4.0,(2013)
Pacific Rim (2013),Action,380,4.0,(2013)
Pacific Rim (2013),Action,448,1.0,(2013)
Pacific Rim (2013),Action,525,4.0,(2013)
Pacific Rim (2013),Action,561,3.5,(2013)
Pacific Rim (2013),Action,599,3.0,(2013)
Pacific Rim (2013),Action,610,4.5,(2013)
LEGO Batman: The Movie - DC Heroes Unite (2013),Action,380,3.0,(2013)
World War Z (2013),Action,15,3.5,(2013)
World War Z (2013),Action,68,3.5,(2013)
World War Z (2013),Action,73,4.0,(2013)
World War Z (2013),Action,80,4.0,(2013)
World War Z (2013),Action,249,4.0,(2013)
World War Z (2013),Action,292,3.5,(2013)
World War Z (2013),Action,298,2.0,(2013)
World War Z (2013),Action,305,2.0,(2013)
World War Z (2013),Action,318,3.5,(2013)
World War Z (2013),Action,339,2.5,(2013)
World War Z (2013),Action,352,4.0,(2013)
World War Z (2013),Action,365,3.0,(2013)
World War Z (2013),Action,380,3.0,(2013)
World War Z (2013),Action,443,3.0,(2013)
World War Z (2013),Action,448,2.0,(2013)
World War Z (2013),Action,483,1.5,(2013)
World War Z (2013),Action,534,4.0,(2013)
World War Z (2013),Action,567,1.5,(2013)
World War Z (2013),Action,610,3.0,(2013)
Elysium (2013),Action,18,3.5,(2013)
Elysium (2013),Action,21,3.0,(2013)
Elysium (2013),Action,122,4.0,(2013)
Elysium (2013),Action,212,2.5,(2013)
Elysium (2013),Action,249,3.5,(2013)
Elysium (2013),Action,256,3.5,(2013)
Elysium (2013),Action,292,4.0,(2013)
Elysium (2013),Action,305,4.0,(2013)
Elysium (2013),Action,339,3.5,(2013)
Elysium (2013),Action,352,3.0,(2013)
Elysium (2013),Action,380,3.0,(2013)
Elysium (2013),Action,448,2.5,(2013)
Elysium (2013),Action,475,4.5,(2013)
Elysium (2013),Action,511,3.5,(2013)
Elysium (2013),Action,534,1.5,(2013)
Elysium (2013),Action,610,3.5,(2013)
White House Down (2013),Action,10,4.0,(2013)
White House Down (2013),Action,21,3.5,(2013)
White House Down (2013),Action,292,3.0,(2013)
White House Down (2013),Action,305,4.0,(2013)
White House Down (2013),Action,448,1.0,(2013)
White House Down (2013),Action,561,2.0,(2013)
"World's End, The (2013)",Action,62,4.0,(2013)
"World's End, The (2013)",Action,122,5.0,(2013)
"World's End, The (2013)",Action,125,4.5,(2013)
"World's End, The (2013)",Action,212,3.5,(2013)
"World's End, The (2013)",Action,249,4.0,(2013)
"World's End, The (2013)",Action,279,2.0,(2013)
"World's End, The (2013)",Action,292,3.5,(2013)
"World's End, The (2013)",Action,298,3.0,(2013)
"World's End, The (2013)",Action,318,4.5,(2013)
"World's End, The (2013)",Action,352,2.0,(2013)
"World's End, The (2013)",Action,380,3.0,(2013)
"World's End, The (2013)",Action,408,1.0,(2013)
"World's End, The (2013)",Action,414,4.0,(2013)
"World's End, The (2013)",Action,448,4.0,(2013)
"World's End, The (2013)",Action,483,4.5,(2013)
"World's End, The (2013)",Action,534,3.5,(2013)
"World's End, The (2013)",Action,537,0.5,(2013)
"World's End, The (2013)",Action,610,5.0,(2013)
Redemption (Hummingbird) (2013),Action,599,2.0,(2013)
"Heat, The (2013)",Action,21,3.5,(2013)
"Heat, The (2013)",Action,111,3.5,(2013)
"Heat, The (2013)",Action,212,2.5,(2013)
"Heat, The (2013)",Action,306,5.0,(2013)
"Heat, The (2013)",Action,365,2.5,(2013)
"Heat, The (2013)",Action,408,3.5,(2013)
"Lone Ranger, The (2013)",Action,21,4.0,(2013)
"Lone Ranger, The (2013)",Action,212,2.5,(2013)
"Lone Ranger, The (2013)",Action,318,3.5,(2013)
"Lone Ranger, The (2013)",Action,448,1.0,(2013)
"Lone Ranger, The (2013)",Action,534,3.5,(2013)
"Lone Ranger, The (2013)",Action,567,1.5,(2013)
"Lone Ranger, The (2013)",Action,610,3.5,(2013)
"Knot, The (2012)",Comedy,448,1.5,(2012)
The Spectacular Now (2013),Comedy,249,4.0,(2013)
The Spectacular Now (2013),Comedy,298,2.5,(2013)
"Lifeguard, The (2013)",Comedy,448,2.0,(2013)
"Lifeguard, The (2013)",Comedy,598,5.0,(2013)
Craig Ferguson: I'm Here To Help (2013),Comedy,89,5.0,(2013)
Stuck in Love (2012),Comedy,143,4.0,(2012)
Fruitvale Station (2013),Drama,249,4.0,(2013)
Fruitvale Station (2013),Drama,462,4.0,(2013)
R.I.P.D. (2013),Action,249,3.0,(2013)
R.I.P.D. (2013),Action,448,1.5,(2013)
R.I.P.D. (2013),Action,483,1.0,(2013)
"Field in England, A (2013)",Drama,610,4.5,(2013)
"Wolverine, The (2013)",Action,18,4.0,(2013)
"Wolverine, The (2013)",Action,62,4.0,(2013)
"Wolverine, The (2013)",Action,122,4.5,(2013)
"Wolverine, The (2013)",Action,249,3.5,(2013)
"Wolverine, The (2013)",Action,292,3.5,(2013)
"Wolverine, The (2013)",Action,298,3.0,(2013)
"Wolverine, The (2013)",Action,365,3.0,(2013)
"Wolverine, The (2013)",Action,380,2.0,(2013)
"Wolverine, The (2013)",Action,448,2.5,(2013)
"Wolverine, The (2013)",Action,523,5.0,(2013)
"Wolverine, The (2013)",Action,534,4.0,(2013)
"Wolverine, The (2013)",Action,551,3.5,(2013)
"Wolverine, The (2013)",Action,567,2.0,(2013)
"Wolverine, The (2013)",Action,596,2.5,(2013)
"Wolverine, The (2013)",Action,599,3.0,(2013)
"Wolverine, The (2013)",Action,610,4.0,(2013)
Drinking Buddies (2013),Comedy,21,0.5,(2013)
Drinking Buddies (2013),Comedy,249,3.0,(2013)
Drinking Buddies (2013),Comedy,483,3.5,(2013)
Red 2 (2013),Action,21,3.5,(2013)
Red 2 (2013),Action,111,4.0,(2013)
Red 2 (2013),Action,318,3.5,(2013)
Red 2 (2013),Action,365,2.0,(2013)
Red 2 (2013),Action,610,3.0,(2013)
Coffee Town (2013),Comedy,21,1.5,(2013)
Coffee Town (2013),Comedy,448,3.0,(2013)
Revenge for Jolly! (2012),Comedy,448,2.0,(2012)
2 Guns (2013),Action,21,3.5,(2013)
2 Guns (2013),Action,305,4.0,(2013)
2 Guns (2013),Action,564,4.5,(2013)
Blue Jasmine (2013),Drama,41,3.0,(2013)
Blue Jasmine (2013),Drama,249,4.5,(2013)
Blue Jasmine (2013),Drama,298,3.0,(2013)
Blue Jasmine (2013),Drama,599,3.0,(2013)
"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy,119,5.0,(2013)
"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy,222,2.0,(2013)
"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy,298,3.5,(2013)
Louis C.K.: Oh My God (2013),Comedy,63,4.0,(2013)
Louis C.K.: Oh My God (2013),Comedy,105,4.5,(2013)
Louis C.K.: Oh My God (2013),Comedy,298,3.0,(2013)
Louis C.K.: Oh My God (2013),Comedy,522,5.0,(2013)
Alan Partridge: Alpha Papa (2013),Comedy,448,4.0,(2013)
Man of Tai Chi (2013),Action,448,2.0,(2013)
Man of Tai Chi (2013),Action,534,4.5,(2013)
We're the Millers (2013),Comedy,21,4.0,(2013)
We're the Millers (2013),Comedy,62,3.5,(2013)
We're the Millers (2013),Comedy,73,3.5,(2013)
We're the Millers (2013),Comedy,89,2.5,(2013)
We're the Millers (2013),Comedy,111,4.5,(2013)
We're the Millers (2013),Comedy,212,3.5,(2013)
We're the Millers (2013),Comedy,233,2.0,(2013)
We're the Millers (2013),Comedy,249,3.5,(2013)
We're the Millers (2013),Comedy,298,2.5,(2013)
We're the Millers (2013),Comedy,305,5.0,(2013)
We're the Millers (2013),Comedy,306,4.0,(2013)
We're the Millers (2013),Comedy,352,4.0,(2013)
We're the Millers (2013),Comedy,365,3.0,(2013)
We're the Millers (2013),Comedy,448,2.5,(2013)
We're the Millers (2013),Comedy,462,4.0,(2013)
We're the Millers (2013),Comedy,483,4.0,(2013)
We're the Millers (2013),Comedy,491,4.0,(2013)
We're the Millers (2013),Comedy,495,4.5,(2013)
We're the Millers (2013),Comedy,514,4.0,(2013)
We're the Millers (2013),Comedy,519,5.0,(2013)
We're the Millers (2013),Comedy,564,5.0,(2013)
Grown Ups 2 (2013),Comedy,111,4.5,(2013)
Grown Ups 2 (2013),Comedy,341,3.0,(2013)
Grown Ups 2 (2013),Comedy,448,1.5,(2013)
Grown Ups 2 (2013),Comedy,534,4.5,(2013)
Grown Ups 2 (2013),Comedy,537,3.5,(2013)
Kick-Ass 2 (2013),Action,18,3.0,(2013)
Kick-Ass 2 (2013),Action,111,2.5,(2013)
Kick-Ass 2 (2013),Action,249,4.5,(2013)
Kick-Ass 2 (2013),Action,298,3.0,(2013)
Kick-Ass 2 (2013),Action,365,4.0,(2013)
Kick-Ass 2 (2013),Action,380,4.0,(2013)
Kick-Ass 2 (2013),Action,414,3.0,(2013)
Kick-Ass 2 (2013),Action,448,3.0,(2013)
Kick-Ass 2 (2013),Action,483,4.0,(2013)
Kick-Ass 2 (2013),Action,534,4.0,(2013)
Kick-Ass 2 (2013),Action,610,3.0,(2013)
Riddick (2013),Action,249,3.0,(2013)
Riddick (2013),Action,318,3.0,(2013)
Riddick (2013),Action,380,3.5,(2013)
Riddick (2013),Action,534,3.5,(2013)
Riddick (2013),Action,610,3.5,(2013)
Jobs (2013),Drama,184,2.0,(2013)
Jobs (2013),Drama,222,1.5,(2013)
Jobs (2013),Drama,483,4.0,(2013)
Lee Daniels' The Butler (2013),Drama,567,1.5,(2013)
In a World... (2013),Comedy,89,3.5,(2013)
In a World... (2013),Comedy,462,4.5,(2013)
About Time (2013),Drama,10,4.0,(2013)
About Time (2013),Drama,21,3.5,(2013)
About Time (2013),Drama,62,4.5,(2013)
About Time (2013),Drama,105,5.0,(2013)
About Time (2013),Drama,125,4.0,(2013)
About Time (2013),Drama,159,5.0,(2013)
About Time (2013),Drama,249,4.5,(2013)
About Time (2013),Drama,298,2.5,(2013)
About Time (2013),Drama,365,1.5,(2013)
About Time (2013),Drama,414,4.0,(2013)
About Time (2013),Drama,418,4.5,(2013)
About Time (2013),Drama,491,4.5,(2013)
About Time (2013),Drama,509,3.5,(2013)
About Time (2013),Drama,564,4.0,(2013)
About Time (2013),Drama,610,4.0,(2013)
Justice League: Crisis on Two Earths (2010),Action,380,4.0,(2010)
Justice League: Crisis on Two Earths (2010),Action,599,2.5,(2010)
Maria Bamford: The Special Special Special! (2012),Comedy,111,0.5,(2012)
Getaway (2013),Action,448,1.0,(2013)
Gravity (2013),Action,15,4.5,(2013)
Gravity (2013),Action,21,4.0,(2013)
Gravity (2013),Action,29,4.0,(2013)
Gravity (2013),Action,47,2.0,(2013)
Gravity (2013),Action,50,1.5,(2013)
Gravity (2013),Action,68,3.0,(2013)
Gravity (2013),Action,98,4.5,(2013)
Gravity (2013),Action,105,4.0,(2013)
Gravity (2013),Action,119,3.5,(2013)
Gravity (2013),Action,122,4.5,(2013)
Gravity (2013),Action,177,3.0,(2013)
Gravity (2013),Action,241,4.5,(2013)
Gravity (2013),Action,247,4.0,(2013)
Gravity (2013),Action,249,5.0,(2013)
Gravity (2013),Action,256,4.0,(2013)
Gravity (2013),Action,279,3.5,(2013)
Gravity (2013),Action,292,3.5,(2013)
Gravity (2013),Action,305,3.0,(2013)
Gravity (2013),Action,317,5.0,(2013)
Gravity (2013),Action,339,3.5,(2013)
Gravity (2013),Action,352,5.0,(2013)
Gravity (2013),Action,414,5.0,(2013)
Gravity (2013),Action,448,4.0,(2013)
Gravity (2013),Action,461,0.5,(2013)
Gravity (2013),Action,483,5.0,(2013)
Gravity (2013),Action,496,3.0,(2013)
Gravity (2013),Action,509,2.5,(2013)
Gravity (2013),Action,514,3.0,(2013)
Gravity (2013),Action,537,3.0,(2013)
Gravity (2013),Action,567,1.5,(2013)
Gravity (2013),Action,582,4.5,(2013)
Gravity (2013),Action,599,3.0,(2013)
What If (2013),Comedy,62,4.0,(2013)
What If (2013),Comedy,298,0.5,(2013)
What If (2013),Comedy,563,3.5,(2013)
Prisoners (2013),Drama,18,3.0,(2013)
Prisoners (2013),Drama,41,5.0,(2013)
Prisoners (2013),Drama,62,3.0,(2013)
Prisoners (2013),Drama,105,4.5,(2013)
Prisoners (2013),Drama,123,4.0,(2013)
Prisoners (2013),Drama,212,4.5,(2013)
Prisoners (2013),Drama,249,5.0,(2013)
Prisoners (2013),Drama,279,5.0,(2013)
Prisoners (2013),Drama,317,5.0,(2013)
Prisoners (2013),Drama,339,4.5,(2013)
Prisoners (2013),Drama,352,5.0,(2013)
Prisoners (2013),Drama,362,4.0,(2013)
Prisoners (2013),Drama,365,2.0,(2013)
Prisoners (2013),Drama,424,5.0,(2013)
Prisoners (2013),Drama,561,3.0,(2013)
Prisoners (2013),Drama,610,4.0,(2013)
Austenland (2013),Comedy,448,2.5,(2013)
Austenland (2013),Comedy,483,3.0,(2013)
Austenland (2013),Comedy,563,4.0,(2013)
Rush (2013),Action,50,2.5,(2013)
Rush (2013),Action,105,4.0,(2013)
Rush (2013),Action,119,5.0,(2013)
Rush (2013),Action,123,3.5,(2013)
Rush (2013),Action,205,3.0,(2013)
Rush (2013),Action,222,4.0,(2013)
Rush (2013),Action,227,4.0,(2013)
Rush (2013),Action,305,3.5,(2013)
Rush (2013),Action,380,5.0,(2013)
Rush (2013),Action,448,4.0,(2013)
Rush (2013),Action,610,3.5,(2013)
"Family, The (2013)",Action,111,5.0,(2013)
"Family, The (2013)",Action,599,2.5,(2013)
"Family, The (2013)",Action,610,3.0,(2013)
Short Term 12 (2013),Drama,567,3.5,(2013)
Short Term 12 (2013),Drama,610,4.0,(2013)
"To Do List, The (2013)",Comedy,73,2.5,(2013)
"To Do List, The (2013)",Comedy,249,3.5,(2013)
"To Do List, The (2013)",Comedy,298,2.0,(2013)
"To Do List, The (2013)",Comedy,448,2.0,(2013)
Inescapable (2012),Action,448,1.0,(2012)
Enough Said (2013),Comedy,10,2.5,(2013)
Enough Said (2013),Comedy,448,3.5,(2013)
Don Jon (2013),Comedy,21,2.0,(2013)
Don Jon (2013),Comedy,125,4.5,(2013)
Don Jon (2013),Comedy,249,4.0,(2013)
Don Jon (2013),Comedy,298,2.5,(2013)
Don Jon (2013),Comedy,318,3.5,(2013)
Don Jon (2013),Comedy,365,3.5,(2013)
Don Jon (2013),Comedy,448,2.5,(2013)
Don Jon (2013),Comedy,560,2.5,(2013)
Mood Indigo (L'écume des jours) (2013),Drama,560,3.5,(2013)
Bad Milo (Bad Milo!) (2013),Comedy,483,1.0,(2013)
Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama,153,4.0,(2013)
Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama,305,2.5,(2013)
Machete Kills (Machete 2) (2013),Action,305,5.0,(2013)
Machete Kills (Machete 2) (2013),Action,380,3.0,(2013)
Filth (2013),Comedy,105,5.0,(2013)
Filth (2013),Comedy,380,4.0,(2013)
Escape Plan (2013),Action,21,4.0,(2013)
Escape Plan (2013),Action,184,4.0,(2013)
Escape Plan (2013),Action,305,4.0,(2013)
Escape Plan (2013),Action,380,4.0,(2013)
Carrie (2013),Drama,306,2.0,(2013)
Carrie (2013),Drama,380,3.0,(2013)
Escape From Tomorrow (2013),Drama,610,3.0,(2013)
"Double, The (2013)",Comedy,462,4.0,(2013)
12 Years a Slave (2013),Drama,21,2.0,(2013)
12 Years a Slave (2013),Drama,103,4.0,(2013)
12 Years a Slave (2013),Drama,105,4.0,(2013)
12 Years a Slave (2013),Drama,119,4.0,(2013)
12 Years a Slave (2013),Drama,153,4.0,(2013)
12 Years a Slave (2013),Drama,177,4.0,(2013)
12 Years a Slave (2013),Drama,227,4.0,(2013)
12 Years a Slave (2013),Drama,298,2.5,(2013)
12 Years a Slave (2013),Drama,305,3.0,(2013)
12 Years a Slave (2013),Drama,326,4.5,(2013)
12 Years a Slave (2013),Drama,328,3.0,(2013)
12 Years a Slave (2013),Drama,339,4.0,(2013)
12 Years a Slave (2013),Drama,424,3.5,(2013)
12 Years a Slave (2013),Drama,511,4.0,(2013)
12 Years a Slave (2013),Drama,563,4.0,(2013)
12 Years a Slave (2013),Drama,599,3.5,(2013)
All Is Lost (2013),Action,21,3.5,(2013)
All Is Lost (2013),Action,339,4.5,(2013)
All Is Lost (2013),Action,448,3.0,(2013)
All Is Lost (2013),Action,560,3.5,(2013)
Ender's Game (2013),Action,62,3.0,(2013)
Ender's Game (2013),Action,122,3.0,(2013)
Ender's Game (2013),Action,154,4.0,(2013)
Ender's Game (2013),Action,177,3.0,(2013)
Ender's Game (2013),Action,212,4.0,(2013)
Ender's Game (2013),Action,248,3.5,(2013)
Ender's Game (2013),Action,292,3.5,(2013)
Ender's Game (2013),Action,305,4.0,(2013)
Ender's Game (2013),Action,352,4.5,(2013)
Ender's Game (2013),Action,483,4.5,(2013)
Ender's Game (2013),Action,525,2.0,(2013)
Ender's Game (2013),Action,534,3.5,(2013)
Ender's Game (2013),Action,561,2.5,(2013)
Ender's Game (2013),Action,567,2.0,(2013)
Ender's Game (2013),Action,586,4.5,(2013)
Ender's Game (2013),Action,610,3.5,(2013)
Jackass Presents: Bad Grandpa (2013),Comedy,365,2.5,(2013)
Jackass Presents: Bad Grandpa (2013),Comedy,448,4.0,(2013)
Thor: The Dark World (2013),Action,18,3.5,(2013)
Thor: The Dark World (2013),Action,21,3.5,(2013)
Thor: The Dark World (2013),Action,62,3.5,(2013)
Thor: The Dark World (2013),Action,73,5.0,(2013)
Thor: The Dark World (2013),Action,154,3.5,(2013)
Thor: The Dark World (2013),Action,177,3.5,(2013)
Thor: The Dark World (2013),Action,184,2.5,(2013)
Thor: The Dark World (2013),Action,249,4.0,(2013)
Thor: The Dark World (2013),Action,291,4.0,(2013)
Thor: The Dark World (2013),Action,292,3.5,(2013)
Thor: The Dark World (2013),Action,298,3.0,(2013)
Thor: The Dark World (2013),Action,305,3.5,(2013)
Thor: The Dark World (2013),Action,339,2.5,(2013)
Thor: The Dark World (2013),Action,380,4.0,(2013)
Thor: The Dark World (2013),Action,448,2.0,(2013)
Thor: The Dark World (2013),Action,509,3.5,(2013)
Thor: The Dark World (2013),Action,534,4.0,(2013)
Thor: The Dark World (2013),Action,567,1.5,(2013)
Thor: The Dark World (2013),Action,596,3.0,(2013)
Thor: The Dark World (2013),Action,599,2.5,(2013)
Thor: The Dark World (2013),Action,610,3.5,(2013)
Dallas Buyers Club (2013),Drama,47,4.0,(2013)
Dallas Buyers Club (2013),Drama,105,4.5,(2013)
Dallas Buyers Club (2013),Drama,153,4.0,(2013)
Dallas Buyers Club (2013),Drama,177,5.0,(2013)
Dallas Buyers Club (2013),Drama,222,3.5,(2013)
Dallas Buyers Club (2013),Drama,233,4.0,(2013)
Dallas Buyers Club (2013),Drama,249,5.0,(2013)
Dallas Buyers Club (2013),Drama,298,2.5,(2013)
Dallas Buyers Club (2013),Drama,305,4.5,(2013)
Dallas Buyers Club (2013),Drama,339,5.0,(2013)
Dallas Buyers Club (2013),Drama,424,4.0,(2013)
Dallas Buyers Club (2013),Drama,495,5.0,(2013)
Dallas Buyers Club (2013),Drama,522,0.5,(2013)
Dallas Buyers Club (2013),Drama,526,4.5,(2013)
Dallas Buyers Club (2013),Drama,560,4.0,(2013)
Dallas Buyers Club (2013),Drama,563,3.5,(2013)
Dallas Buyers Club (2013),Drama,610,4.0,(2013)
"Selfish Giant, The (2013)",Drama,212,3.5,(2013)
Last Vegas (2013),Comedy,448,2.0,(2013)
Last Vegas (2013),Comedy,564,2.0,(2013)
Philomena (2013),Comedy,448,4.5,(2013)
Philomena (2013),Comedy,517,2.0,(2013)
The Hunger Games: Catching Fire (2013),Action,18,4.0,(2013)
The Hunger Games: Catching Fire (2013),Action,21,4.0,(2013)
The Hunger Games: Catching Fire (2013),Action,62,4.0,(2013)
The Hunger Games: Catching Fire (2013),Action,63,0.5,(2013)
The Hunger Games: Catching Fire (2013),Action,68,4.0,(2013)
The Hunger Games: Catching Fire (2013),Action,105,3.5,(2013)
The Hunger Games: Catching Fire (2013),Action,177,4.0,(2013)
The Hunger Games: Catching Fire (2013),Action,222,3.5,(2013)
The Hunger Games: Catching Fire (2013),Action,248,3.0,(2013)
The Hunger Games: Catching Fire (2013),Action,249,4.5,(2013)
The Hunger Games: Catching Fire (2013),Action,256,4.5,(2013)
The Hunger Games: Catching Fire (2013),Action,292,4.5,(2013)
The Hunger Games: Catching Fire (2013),Action,318,4.0,(2013)
The Hunger Games: Catching Fire (2013),Action,328,2.5,(2013)
The Hunger Games: Catching Fire (2013),Action,339,3.0,(2013)
The Hunger Games: Catching Fire (2013),Action,380,3.0,(2013)
The Hunger Games: Catching Fire (2013),Action,418,4.0,(2013)
The Hunger Games: Catching Fire (2013),Action,443,5.0,(2013)
The Hunger Games: Catching Fire (2013),Action,475,4.5,(2013)
The Hunger Games: Catching Fire (2013),Action,509,3.5,(2013)
The Hunger Games: Catching Fire (2013),Action,525,3.5,(2013)
The Hunger Games: Catching Fire (2013),Action,551,4.0,(2013)
The Hunger Games: Catching Fire (2013),Action,563,3.5,(2013)
The Hunger Games: Catching Fire (2013),Action,567,2.5,(2013)
The Hunger Games: Catching Fire (2013),Action,586,3.5,(2013)
The Hunger Games: Catching Fire (2013),Action,610,4.0,(2013)
47 Ronin (2013),Action,21,3.5,(2013)
47 Ronin (2013),Action,119,4.5,(2013)
47 Ronin (2013),Action,298,1.0,(2013)
47 Ronin (2013),Action,305,3.0,(2013)
47 Ronin (2013),Action,448,2.0,(2013)
47 Ronin (2013),Action,534,4.0,(2013)
47 Ronin (2013),Action,567,0.5,(2013)
Delivery Man (2013),Comedy,21,2.5,(2013)
Delivery Man (2013),Comedy,89,3.0,(2013)
Delivery Man (2013),Comedy,111,3.0,(2013)
Delivery Man (2013),Comedy,249,3.0,(2013)
Charlie Countryman (2013),Action,448,1.5,(2013)
Red Flag (2012),Comedy,89,4.5,(2012)
Inside Llewyn Davis (2013),Drama,103,3.5,(2013)
Inside Llewyn Davis (2013),Drama,305,2.0,(2013)
Inside Llewyn Davis (2013),Drama,414,4.5,(2013)
Inside Llewyn Davis (2013),Drama,418,4.5,(2013)
Inside Llewyn Davis (2013),Drama,567,4.0,(2013)
Inside Llewyn Davis (2013),Drama,599,3.0,(2013)
Inside Llewyn Davis (2013),Drama,610,4.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,2,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,10,1.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,18,3.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,21,3.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,47,3.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,50,3.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,62,4.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,68,3.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,73,4.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,105,4.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,111,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,114,4.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,119,4.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,122,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,125,4.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,139,0.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,153,1.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,159,2.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,184,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,222,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,227,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,233,2.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,237,3.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,241,3.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,247,4.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,249,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,282,4.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,298,3.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,305,4.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,331,3.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,339,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,352,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,365,3.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,378,4.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,414,4.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,417,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,424,4.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,441,4.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,448,4.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,461,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,491,4.5,(2013)
"Wolf of Wall Street, The (2013)",Comedy,495,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,514,4.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,523,5.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,526,4.0,(2013)
"Wolf of Wall Street, The (2013)",Comedy,528,4.0,(2013)
